2026-03-31 13:00:31.601917,2
2026-03-31 13:00:31.761988,2
2026-03-31 13:00:31.901574,2
2026-03-31 13:00:32.051214,3
2026-03-31 13:00:32.226946,2
2026-03-31 13:00:32.370013,2
2026-03-31 13:00:32.513543,2
2026-03-31 13:00:32.773617,1
2026-03-31 13:00:32.986416,2
2026-03-31 13:00:33.167798,1
2026-03-31 13:00:33.352354,2
2026-03-31 13:00:33.520966,1
2026-03-31 13:00:33.753514,2
2026-03-31 13:00:33.931173,2
2026-03-31 13:00:34.115424,2
2026-03-31 13:00:34.312161,2
2026-03-31 13:00:34.544734,2
2026-03-31 13:00:34.719059,2
2026-03-31 13:00:34.888593,4
2026-03-31 13:00:35.050555,2
2026-03-31 13:00:35.271080,2
2026-03-31 13:00:35.425061,2
2026-03-31 13:00:35.584898,1
2026-03-31 13:00:35.773388,1
2026-03-31 13:00:35.927913,2
2026-03-31 13:00:36.068113,1
2026-03-31 13:00:36.246348,1
2026-03-31 13:00:36.415241,2
2026-03-31 13:00:36.586980,2
2026-03-31 13:00:36.789108,1
2026-03-31 13:00:36.972852,2
2026-03-31 13:00:37.179356,2
2026-03-31 13:00:37.392078,2
2026-03-31 13:00:37.562803,2
2026-03-31 13:00:37.766040,3
2026-03-31 13:00:37.951996,3
2026-03-31 13:00:38.156606,2
2026-03-31 13:00:38.330537,2
2026-03-31 13:00:38.489238,2
2026-03-31 13:00:38.639579,2
2026-03-31 13:00:38.818429,2
2026-03-31 13:00:38.998654,1
2026-03-31 13:00:39.144511,2
2026-03-31 13:00:39.318924,2
2026-03-31 13:00:39.475735,2
2026-03-31 13:00:39.622150,2
2026-03-31 13:00:39.793193,2
2026-03-31 13:00:39.963479,1
2026-03-31 13:00:40.105739,1
2026-03-31 13:00:40.276174,2
2026-03-31 13:00:40.419789,2
2026-03-31 13:00:40.646921,2
2026-03-31 13:00:40.817973,2
2026-03-31 13:00:40.964293,2
2026-03-31 13:00:41.103536,1
2026-03-31 13:00:41.271232,1
2026-03-31 13:00:41.446399,2
2026-03-31 13:00:41.582407,1
2026-03-31 13:00:41.744869,1
2026-03-31 13:00:41.888534,0
2026-03-31 13:00:42.032788,1
2026-03-31 13:00:42.209805,1
2026-03-31 13:00:42.371402,1
2026-03-31 13:00:42.520540,1
2026-03-31 13:00:42.705557,1
2026-03-31 13:00:42.868463,1
2026-03-31 13:00:43.017258,1
2026-03-31 13:00:43.159374,1
2026-03-31 13:00:43.335326,1
2026-03-31 13:00:43.483527,1
2026-03-31 13:00:43.623754,1
2026-03-31 13:00:43.794569,1
2026-03-31 13:00:43.941775,1
2026-03-31 13:00:44.083252,1
2026-03-31 13:00:44.244467,1
2026-03-31 13:00:44.404690,1
2026-03-31 13:00:44.546961,1
2026-03-31 13:00:44.685327,1
2026-03-31 13:00:44.858738,1
2026-03-31 13:00:45.003569,1
2026-03-31 13:00:45.139245,1
2026-03-31 13:00:45.304730,1
2026-03-31 13:00:45.449727,1
2026-03-31 13:00:45.591575,1
2026-03-31 13:00:45.746795,1
2026-03-31 13:00:45.904559,1
2026-03-31 13:00:46.044119,1
2026-03-31 13:00:46.186316,1
2026-03-31 13:00:46.354960,1
2026-03-31 13:00:46.492132,1
2026-03-31 13:00:46.636314,1
2026-03-31 13:00:46.798006,1
2026-03-31 13:00:46.951114,1
2026-03-31 13:00:47.089914,1
2026-03-31 13:00:47.237194,1
2026-03-31 13:00:47.472255,1
2026-03-31 13:00:47.611924,1
2026-03-31 13:00:47.777231,1
2026-03-31 13:00:47.932656,1
2026-03-31 13:00:48.069935,1
2026-03-31 13:00:48.218197,1
2026-03-31 13:00:48.382369,1
2026-03-31 13:00:48.523749,1
2026-03-31 13:00:48.661653,1
2026-03-31 13:00:48.846150,1
2026-03-31 13:00:48.988514,1
2026-03-31 13:00:49.127905,1
2026-03-31 13:00:49.296961,1
2026-03-31 13:00:49.444860,1
2026-03-31 13:00:49.588822,1
2026-03-31 13:00:49.727183,1
2026-03-31 13:00:49.895825,1
2026-03-31 13:00:50.034091,1
2026-03-31 13:00:50.174554,1
2026-03-31 13:00:50.350938,1
2026-03-31 13:00:50.491870,1
2026-03-31 13:00:50.632590,1
2026-03-31 13:00:50.798496,1
2026-03-31 13:00:50.959758,1
2026-03-31 13:00:51.103851,1
2026-03-31 13:00:51.254288,1
2026-03-31 13:00:51.420643,1
2026-03-31 13:00:51.563623,1
2026-03-31 13:00:51.696931,1
2026-03-31 13:00:51.864319,2
2026-03-31 13:00:52.018140,2
2026-03-31 13:00:52.158937,1
2026-03-31 13:00:52.318087,1
2026-03-31 13:00:52.481580,2
2026-03-31 13:00:52.623398,1
2026-03-31 13:00:52.761397,1
2026-03-31 13:00:52.931963,1
2026-03-31 13:00:53.076400,1
2026-03-31 13:00:53.214133,1
2026-03-31 13:00:53.381422,1
2026-03-31 13:00:53.533534,1
2026-03-31 13:00:53.859532,1
2026-03-31 13:00:54.095645,1
2026-03-31 13:00:54.238846,1
2026-03-31 13:00:54.411550,1
2026-03-31 13:00:54.560335,1
2026-03-31 13:00:54.701420,1
2026-03-31 13:00:54.853563,1
2026-03-31 13:00:55.024511,1
2026-03-31 13:00:55.165761,1
2026-03-31 13:00:55.328380,1
2026-03-31 13:00:55.494784,1
2026-03-31 13:00:55.647503,1
2026-03-31 13:00:55.798175,2
2026-03-31 13:00:55.970286,2
2026-03-31 13:00:56.120262,2
2026-03-31 13:00:56.283276,2
2026-03-31 13:00:56.477684,1
2026-03-31 13:00:56.628260,1
2026-03-31 13:00:56.812599,1
2026-03-31 13:00:57.003105,1
2026-03-31 13:00:57.176914,2
2026-03-31 13:00:57.391226,1
2026-03-31 13:00:57.570024,2
2026-03-31 13:00:57.709250,1
2026-03-31 13:00:57.861009,1
2026-03-31 13:00:58.025590,1
2026-03-31 13:00:58.196139,1
2026-03-31 13:00:58.392791,1
2026-03-31 13:00:58.574159,1
2026-03-31 13:00:58.736130,1
2026-03-31 13:00:58.917481,1
2026-03-31 13:00:59.088836,1
2026-03-31 13:00:59.245025,2
2026-03-31 13:00:59.418358,1
2026-03-31 13:00:59.569057,1
2026-03-31 13:00:59.721035,1
2026-03-31 13:00:59.866264,1
2026-03-31 13:01:00.043037,2
2026-03-31 13:01:00.190359,2
2026-03-31 13:01:00.336087,0
2026-03-31 13:01:00.508881,1
2026-03-31 13:01:00.688494,0
2026-03-31 13:01:00.866739,0
2026-03-31 13:01:01.058798,2
2026-03-31 13:01:01.292277,2
2026-03-31 13:01:01.465385,1
2026-03-31 13:01:01.630090,2
2026-03-31 13:01:01.792548,1
2026-03-31 13:01:01.982168,2
2026-03-31 13:01:02.142630,2
2026-03-31 13:01:02.301951,2
2026-03-31 13:01:02.481230,2
2026-03-31 13:01:02.632965,2
2026-03-31 13:01:02.785821,2
2026-03-31 13:01:02.975557,2
2026-03-31 13:01:03.119282,2
2026-03-31 13:01:03.272274,1
2026-03-31 13:01:03.454582,2
2026-03-31 13:01:03.613183,2
2026-03-31 13:01:03.757323,2
2026-03-31 13:01:03.935691,2
2026-03-31 13:01:04.086078,2
2026-03-31 13:01:04.230891,2
2026-03-31 13:01:04.393263,1
2026-03-31 13:01:04.552651,2
2026-03-31 13:01:04.691649,1
2026-03-31 13:01:04.839685,1
2026-03-31 13:01:05.015364,2
2026-03-31 13:01:05.157940,2
2026-03-31 13:01:05.297653,2
2026-03-31 13:01:05.476220,2
2026-03-31 13:01:05.622203,2
2026-03-31 13:01:05.761161,1
2026-03-31 13:01:05.938155,2
2026-03-31 13:01:06.085777,2
2026-03-31 13:01:06.224569,2
2026-03-31 13:01:06.384266,2
2026-03-31 13:01:06.549377,2
2026-03-31 13:01:06.700083,2
2026-03-31 13:01:06.881136,2
2026-03-31 13:01:07.068955,2
2026-03-31 13:01:07.222773,2
2026-03-31 13:01:07.391331,2
2026-03-31 13:01:07.636329,2
2026-03-31 13:01:07.774176,1
2026-03-31 13:01:07.943411,2
2026-03-31 13:01:08.094892,2
2026-03-31 13:01:08.241697,2
2026-03-31 13:01:08.438045,1
2026-03-31 13:01:08.584894,2
2026-03-31 13:01:08.730143,1
2026-03-31 13:01:08.902951,2
2026-03-31 13:01:09.065285,2
2026-03-31 13:01:09.219909,2
2026-03-31 13:01:09.397312,2
2026-03-31 13:01:09.577687,1
2026-03-31 13:01:09.729045,2
2026-03-31 13:01:09.897918,2
2026-03-31 13:01:10.071600,1
2026-03-31 13:01:10.222093,1
2026-03-31 13:01:10.382562,1
2026-03-31 13:01:10.818366,2
2026-03-31 13:07:28.133686,8
2026-03-31 13:07:46.616754,2
2026-03-31 13:08:12.398812,2
2026-03-31 13:08:12.554134,2
2026-03-31 13:08:12.712690,2
2026-03-31 13:08:12.871974,2
2026-03-31 13:08:13.025334,3
2026-03-31 13:08:13.182617,3
2026-03-31 13:08:13.331503,2
2026-03-31 13:08:13.494920,2
2026-03-31 13:08:13.667271,2
2026-03-31 13:08:13.839162,2
2026-03-31 13:08:14.032961,2
2026-03-31 13:08:14.208331,2
2026-03-31 13:08:14.367698,2
2026-03-31 13:08:14.557870,2
2026-03-31 13:08:14.740267,2
2026-03-31 13:08:14.900978,2
2026-03-31 13:08:15.106401,2
2026-03-31 13:08:15.274224,1
2026-03-31 13:08:15.429251,2
2026-03-31 13:08:15.612045,2
2026-03-31 13:08:15.764001,2
2026-03-31 13:08:15.910355,2
2026-03-31 13:08:16.098708,2
2026-03-31 13:08:16.253124,2
2026-03-31 13:08:16.394565,2
2026-03-31 13:08:16.565117,1
2026-03-31 13:08:16.718174,2
2026-03-31 13:08:16.870952,2
2026-03-31 13:08:17.030023,2
2026-03-31 13:08:17.196006,2
2026-03-31 13:08:17.344531,1
2026-03-31 13:08:17.494168,2
2026-03-31 13:08:17.674704,1
2026-03-31 13:08:17.831034,1
2026-03-31 13:08:17.977070,2
2026-03-31 13:08:18.237891,2
2026-03-31 13:08:18.388871,2
2026-03-31 13:08:18.569329,2
2026-03-31 13:08:18.734323,2
2026-03-31 13:08:18.909968,2
2026-03-31 13:08:19.102198,3
2026-03-31 13:08:19.257433,2
2026-03-31 13:08:19.427048,2
2026-03-31 13:08:19.600011,2
2026-03-31 13:08:19.763036,2
2026-03-31 13:08:19.924232,2
2026-03-31 13:08:20.096807,2
2026-03-31 13:08:20.266327,2
2026-03-31 13:08:20.421489,1
2026-03-31 13:08:20.598805,2
2026-03-31 13:08:20.758603,3
2026-03-31 13:08:20.949060,3
2026-03-31 13:08:21.147287,1
2026-03-31 13:08:21.316671,1
2026-03-31 13:08:21.509195,3
2026-03-31 13:08:21.705340,3
2026-03-31 13:08:21.873338,2
2026-03-31 13:08:22.056763,1
2026-03-31 13:08:22.226078,2
2026-03-31 13:08:22.378746,2
2026-03-31 13:08:22.517362,3
2026-03-31 13:08:22.691967,2
2026-03-31 13:08:22.828324,3
2026-03-31 13:08:23.009945,2
2026-03-31 13:08:23.183328,2
2026-03-31 13:08:23.327331,1
2026-03-31 13:08:23.468822,1
2026-03-31 13:08:23.641213,1
2026-03-31 13:08:23.787819,2
2026-03-31 13:08:23.951478,2
2026-03-31 13:08:24.119550,1
2026-03-31 13:08:24.342664,2
2026-03-31 13:08:24.480541,0
2026-03-31 13:08:24.651232,2
2026-03-31 13:08:24.830319,1
2026-03-31 13:08:24.981126,1
2026-03-31 13:08:25.171328,2
2026-03-31 13:08:25.347210,3
2026-03-31 13:08:25.499542,1
2026-03-31 13:08:25.678920,2
2026-03-31 13:08:25.822352,1
2026-03-31 13:08:25.975878,2
2026-03-31 13:08:26.151786,2
2026-03-31 13:08:26.316836,2
2026-03-31 13:08:26.509213,1
2026-03-31 13:08:26.693015,2
2026-03-31 13:08:26.859639,1
2026-03-31 13:08:27.017892,2
2026-03-31 13:08:27.192806,2
2026-03-31 13:08:27.361581,2
2026-03-31 13:08:27.542434,2
2026-03-31 13:08:27.796045,2
2026-03-31 13:08:28.067564,1
2026-03-31 13:08:28.276957,1
2026-03-31 13:08:28.492157,2
2026-03-31 13:08:28.692441,2
2026-03-31 13:08:28.876587,2
2026-03-31 13:08:29.060791,2
2026-03-31 13:08:29.280176,2
2026-03-31 13:08:29.517858,2
2026-03-31 13:08:29.735129,2
2026-03-31 13:08:29.928193,2
2026-03-31 13:08:30.151422,2
2026-03-31 13:08:30.332844,2
2026-03-31 13:08:30.507579,2
2026-03-31 13:08:30.764254,2
2026-03-31 13:08:30.941938,2
2026-03-31 13:08:31.127742,2
2026-03-31 13:08:31.318606,1
2026-03-31 13:08:31.518747,1
2026-03-31 13:08:31.741684,2
2026-03-31 13:08:31.908478,2
2026-03-31 13:08:32.076996,3
2026-03-31 13:08:32.309594,2
2026-03-31 13:08:32.477386,2
2026-03-31 13:08:32.643810,1
2026-03-31 13:08:32.818767,2
2026-03-31 13:08:32.965647,1
2026-03-31 13:08:33.149118,3
2026-03-31 13:08:33.330344,2
2026-03-31 13:08:33.560639,2
2026-03-31 13:08:33.730704,2
2026-03-31 13:08:33.892058,2
2026-03-31 13:08:34.042584,2
2026-03-31 13:08:34.219467,2
2026-03-31 13:08:34.369745,2
2026-03-31 13:08:34.534073,1
2026-03-31 13:08:34.728205,1
2026-03-31 13:08:34.911620,2
2026-03-31 13:08:35.095334,2
2026-03-31 13:08:35.347416,2
2026-03-31 13:08:35.578132,1
2026-03-31 13:08:35.953319,2
2026-03-31 13:08:36.170975,3
2026-03-31 13:08:36.424037,3
2026-03-31 13:08:36.622349,2
2026-03-31 13:08:36.903833,2
2026-03-31 13:08:37.084874,1
2026-03-31 13:08:37.296024,2
2026-03-31 13:08:37.499474,3
2026-03-31 13:08:37.719899,2
2026-03-31 13:08:37.902259,2
2026-03-31 13:08:38.081059,1
2026-03-31 13:08:38.297260,3
2026-03-31 13:08:38.454481,3
2026-03-31 13:08:38.646004,2
2026-03-31 13:08:38.870955,3
2026-03-31 13:08:39.013860,2
2026-03-31 13:08:39.176049,2
2026-03-31 13:08:39.385391,3
2026-03-31 13:08:39.794533,1
2026-03-31 13:08:40.046040,3
2026-03-31 13:08:40.338729,1
2026-03-31 13:08:40.519218,2
2026-03-31 13:08:40.771789,2
2026-03-31 13:08:40.972969,2
2026-03-31 13:08:41.209507,2
2026-03-31 13:08:41.452659,2
2026-03-31 13:08:41.633493,2
2026-03-31 13:08:41.816149,2
2026-03-31 13:08:41.965871,2
2026-03-31 13:08:42.121779,2
2026-03-31 13:08:42.376613,1
2026-03-31 13:08:42.525707,2
2026-03-31 13:10:38.988222,1
2026-03-31 13:10:39.147375,2
2026-03-31 13:10:39.300236,2
2026-03-31 13:10:39.494279,0
2026-03-31 13:10:39.730399,2
2026-03-31 13:10:39.976986,1
2026-03-31 13:10:40.217398,1
2026-03-31 13:10:40.380635,3
2026-03-31 13:10:40.598120,2
2026-03-31 13:10:40.772501,2
2026-03-31 13:10:40.913035,2
2026-03-31 13:10:41.113473,2
2026-03-31 13:10:41.282215,2
2026-03-31 13:10:41.418825,1
2026-03-31 13:10:41.616964,2
2026-03-31 13:10:41.782518,2
2026-03-31 13:10:41.925705,1
2026-03-31 13:10:42.064496,1
2026-03-31 13:10:42.258502,2
2026-03-31 13:10:42.398886,2
2026-03-31 13:10:42.541079,3
2026-03-31 13:10:42.717973,3
2026-03-31 13:10:42.893667,3
2026-03-31 13:10:43.031001,3
2026-03-31 13:10:43.198565,2
2026-03-31 13:10:43.354217,1
2026-03-31 13:10:43.513179,1
2026-03-31 13:10:43.702153,1
2026-03-31 13:10:43.835039,1
2026-03-31 13:10:43.978106,1
2026-03-31 13:10:44.153615,1
2026-03-31 13:10:44.322277,1
2026-03-31 13:10:44.500135,1
2026-03-31 13:10:44.673031,1
2026-03-31 13:10:44.858500,1
2026-03-31 13:10:45.086284,1
2026-03-31 13:10:45.277663,1
2026-03-31 13:10:45.431631,1
2026-03-31 13:10:45.567435,1
2026-03-31 13:10:45.739787,1
2026-03-31 13:10:45.870342,1
2026-03-31 13:10:46.011084,1
2026-03-31 13:10:46.180780,1
2026-03-31 13:10:46.329791,2
2026-03-31 13:10:46.474270,1
2026-03-31 13:10:46.625986,2
2026-03-31 13:10:46.791533,3
2026-03-31 13:10:46.926254,2
2026-03-31 13:10:47.060043,2
2026-03-31 13:10:47.232161,2
2026-03-31 13:10:47.368195,2
2026-03-31 13:10:47.499005,2
2026-03-31 13:10:47.645045,1
2026-03-31 13:10:47.797439,1
2026-03-31 13:10:47.938338,1
2026-03-31 13:10:48.087693,1
2026-03-31 13:10:48.544042,2
2026-03-31 13:10:48.768372,1
2026-03-31 13:10:48.934886,1
2026-03-31 13:10:49.077277,1
2026-03-31 13:10:49.467960,1
2026-03-31 13:10:49.633874,2
2026-03-31 13:10:49.816127,1
2026-03-31 13:10:49.961219,2
2026-03-31 13:10:50.113088,2
2026-03-31 13:10:50.274225,2
2026-03-31 13:10:50.417713,2
2026-03-31 13:10:50.554716,2
2026-03-31 13:10:50.729479,2
2026-03-31 13:10:50.868575,2
2026-03-31 13:10:51.009031,3
2026-03-31 13:10:51.169757,2
2026-03-31 13:10:51.328123,2
2026-03-31 13:10:51.461748,2
2026-03-31 13:10:51.597730,3
2026-03-31 13:10:51.970325,4
2026-03-31 13:13:35.060201,3
2026-03-31 13:13:35.226600,2
2026-03-31 13:13:35.436200,2
2026-03-31 13:13:35.658143,2
2026-03-31 13:13:35.824467,2
2026-03-31 13:13:36.000142,2
2026-03-31 13:13:36.182569,3
2026-03-31 13:13:36.344920,2
2026-03-31 13:13:36.530928,2
2026-03-31 13:13:36.716957,2
2026-03-31 13:13:36.903152,2
2026-03-31 13:13:37.080014,2
2026-03-31 13:13:37.237322,3
2026-03-31 13:13:37.401410,3
2026-03-31 13:13:37.575141,2
2026-03-31 13:13:37.752450,2
2026-03-31 13:13:37.912127,3
2026-03-31 13:13:38.101677,2
2026-03-31 13:13:38.273143,2
2026-03-31 13:13:38.423624,2
2026-03-31 13:13:38.610664,2
2026-03-31 13:13:38.754373,2
2026-03-31 13:13:38.903118,2
2026-03-31 13:13:39.080346,2
2026-03-31 13:13:39.241677,2
2026-03-31 13:13:39.380324,2
2026-03-31 13:13:39.523033,2
2026-03-31 13:13:39.696185,2
2026-03-31 13:13:39.831645,2
2026-03-31 13:13:39.973644,2
2026-03-31 13:13:40.139960,2
2026-03-31 13:13:40.284529,2
2026-03-31 13:13:40.417142,2
2026-03-31 13:13:40.558672,2
2026-03-31 13:13:40.725721,2
2026-03-31 13:13:40.868103,2
2026-03-31 13:13:41.008500,2
2026-03-31 13:13:41.176278,3
2026-03-31 13:13:41.320121,2
2026-03-31 13:13:41.454753,3
2026-03-31 13:13:41.612837,3
2026-03-31 13:13:41.764422,2
2026-03-31 13:13:41.906051,2
2026-03-31 13:13:42.140248,2
2026-03-31 13:13:42.295276,2
2026-03-31 13:13:42.429504,2
2026-03-31 13:13:42.576587,2
2026-03-31 13:13:42.750133,2
2026-03-31 13:13:42.882375,2
2026-03-31 13:13:43.021685,3
2026-03-31 13:13:43.195249,4
2026-03-31 13:13:43.351186,3
2026-03-31 13:13:43.535008,3
2026-03-31 13:13:43.710926,3
2026-03-31 13:13:43.857055,3
2026-03-31 13:13:43.989475,2
2026-03-31 13:13:44.133486,2
2026-03-31 13:13:44.297750,2
2026-03-31 13:13:44.436104,3
2026-03-31 13:13:44.576717,4
2026-03-31 13:13:44.743892,5
2026-03-31 13:13:44.895945,3
2026-03-31 13:13:45.053928,4
2026-03-31 13:13:45.280422,5
2026-03-31 13:13:45.420963,3
2026-03-31 13:13:45.586751,2
2026-03-31 13:13:45.787590,2
2026-03-31 13:13:45.964038,4
2026-03-31 13:13:46.125018,6
2026-03-31 13:13:46.299861,5
2026-03-31 13:13:46.464475,5
2026-03-31 13:13:46.620927,4
2026-03-31 13:13:46.790781,5
2026-03-31 13:13:46.945241,3
2026-03-31 13:13:47.104595,4
2026-03-31 13:13:47.265844,3
2026-03-31 13:13:47.417921,4
2026-03-31 13:13:47.564969,3
2026-03-31 13:13:47.775774,3
2026-03-31 13:13:48.125056,3
2026-03-31 13:13:48.565319,4
2026-03-31 13:13:48.750861,3
2026-03-31 13:14:33.737967,0
2026-03-31 13:14:33.889195,0
2026-03-31 13:14:34.046532,0
2026-03-31 13:14:34.204813,0
2026-03-31 13:14:34.370761,1
2026-03-31 13:14:34.553372,3
2026-03-31 13:14:34.707212,2
2026-03-31 13:14:34.879898,2
2026-03-31 13:14:35.073841,2
2026-03-31 13:14:35.235207,2
2026-03-31 13:14:35.418705,2
2026-03-31 13:14:35.596,2
2026-03-31 13:14:35.736580,2
2026-03-31 13:14:35.907703,3
2026-03-31 13:14:36.057372,4
2026-03-31 13:14:36.197530,3
2026-03-31 13:14:36.348043,2
2026-03-31 13:14:36.515338,3
2026-03-31 13:14:36.658021,3
2026-03-31 13:14:36.797468,3
2026-03-31 13:14:36.968411,3
2026-03-31 13:14:37.109661,2
2026-03-31 13:14:37.248728,2
2026-03-31 13:14:37.413855,3
2026-03-31 13:14:37.559214,3
2026-03-31 13:14:37.699079,4
2026-03-31 13:14:37.861526,3
2026-03-31 13:14:38.026101,3
2026-03-31 13:14:38.165831,3
2026-03-31 13:14:38.311534,3
2026-03-31 13:14:38.485816,3
2026-03-31 13:14:38.624680,4
2026-03-31 13:14:38.762690,4
2026-03-31 13:14:38.941633,3
2026-03-31 13:14:39.076766,2
2026-03-31 13:14:39.213982,2
2026-03-31 13:14:39.371329,3
2026-03-31 13:14:39.522834,3
2026-03-31 13:14:39.772621,3
2026-03-31 13:14:39.987772,4
2026-03-31 13:14:40.160058,4
2026-03-31 13:14:40.350338,5
2026-03-31 13:14:40.550720,3
2026-03-31 13:14:40.731886,3
2026-03-31 13:14:40.930969,3
2026-03-31 13:14:41.143377,3
2026-03-31 13:14:41.419730,2
2026-03-31 13:14:41.610220,4
2026-03-31 13:14:42.045461,3
2026-03-31 13:14:42.198169,4
2026-03-31 13:14:42.356889,3
2026-03-31 13:14:42.530668,3
2026-03-31 13:14:42.671098,2
2026-03-31 13:14:42.817155,3
2026-03-31 13:14:43.017424,4
2026-03-31 13:14:43.160322,4
2026-03-31 13:14:43.312776,4
2026-03-31 13:14:43.511619,3
2026-03-31 13:14:43.661936,3
2026-03-31 13:14:43.868548,3
2026-03-31 13:14:44.113502,3
2026-03-31 13:14:44.298889,4
2026-03-31 13:14:44.494496,3
2026-03-31 13:14:44.670581,4
2026-03-31 13:14:44.828362,3
2026-03-31 13:14:45.021321,3
2026-03-31 13:14:45.181220,3
2026-03-31 13:14:45.336564,4
2026-03-31 13:14:45.528478,2
2026-03-31 13:14:45.679447,3
2026-03-31 13:14:45.838462,3
2026-03-31 13:14:46.021774,3
2026-03-31 13:14:46.171055,3
2026-03-31 13:14:46.313203,3
2026-03-31 13:14:46.494861,3
2026-03-31 13:14:46.644365,3
2026-03-31 13:14:46.790475,4
2026-03-31 13:14:46.960582,3
2026-03-31 13:14:47.146290,3
2026-03-31 13:14:47.325439,4
2026-03-31 13:14:47.581898,3
2026-03-31 13:14:47.943788,3
2026-03-31 13:15:33.913603,0
2026-03-31 13:15:34.094853,0
2026-03-31 13:15:34.316802,0
2026-03-31 13:15:34.507279,0
2026-03-31 13:15:34.650732,0
2026-03-31 13:15:34.825714,0
2026-03-31 13:15:34.988893,1
2026-03-31 13:15:35.162392,1
2026-03-31 13:15:35.356424,1
2026-03-31 13:15:35.553764,0
2026-03-31 13:15:35.755883,0
2026-03-31 13:15:35.956592,1
2026-03-31 13:15:36.132848,2
2026-03-31 13:15:36.296481,1
2026-03-31 13:15:36.483292,2
2026-03-31 13:15:36.683325,3
2026-03-31 13:15:36.908331,4
2026-03-31 13:15:37.060769,3
2026-03-31 13:15:37.210414,5
2026-03-31 13:15:37.372297,3
2026-03-31 13:15:37.521677,5
2026-03-31 13:15:37.667781,4
2026-03-31 13:15:37.822241,5
2026-03-31 13:15:37.994378,4
2026-03-31 13:15:38.126831,4
2026-03-31 13:15:38.262606,4
2026-03-31 13:15:38.431832,5
2026-03-31 13:15:38.569872,3
2026-03-31 13:15:38.708971,3
2026-03-31 13:15:38.865921,3
2026-03-31 13:15:39.021192,5
2026-03-31 13:15:39.156380,6
2026-03-31 13:15:39.291618,4
2026-03-31 13:15:39.457704,7
2026-03-31 13:15:39.608171,4
2026-03-31 13:15:39.863511,1
2026-03-31 13:15:40.089241,6
2026-03-31 13:15:40.232499,6
2026-03-31 13:15:40.417554,6
2026-03-31 13:15:40.571052,5
2026-03-31 13:15:40.706491,5
2026-03-31 13:15:40.931225,3
2026-03-31 13:15:41.071633,3
2026-03-31 13:15:41.202353,4
2026-03-31 13:15:41.348503,1
2026-03-31 13:15:41.522870,1
2026-03-31 13:15:41.690,1
2026-03-31 13:15:41.855752,2
2026-03-31 13:15:42.020781,2
2026-03-31 13:15:42.155428,1
2026-03-31 13:15:42.296386,1
2026-03-31 13:15:42.471704,2
2026-03-31 13:15:42.611927,1
2026-03-31 13:15:42.758718,1
2026-03-31 13:15:42.955619,0
2026-03-31 13:15:43.121354,1
2026-03-31 13:15:43.299108,4
2026-03-31 13:15:43.522721,0
2026-03-31 13:15:43.682946,1
2026-03-31 13:15:43.833185,0
2026-03-31 13:15:44.000898,1
2026-03-31 13:15:44.154180,3
2026-03-31 13:15:44.293389,0
2026-03-31 13:15:44.463595,0
2026-03-31 13:15:44.606708,1
2026-03-31 13:15:44.760997,3
2026-03-31 13:15:44.980947,2
2026-03-31 13:15:45.138898,1
